500,WORD,UNKNOWN,,HIRAGANA,Genki 1-6,,-,ゆっくり,,yukkuri,"powoli
wolno
bez pośpiechu",,
501,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-10,,遅い,おそい,,osoi,"późny
powoli
spóźniony",,
502,WORD,WORD_ADJECTIVE_I,,HIRAGANA,"Genki 1-12
Genki kanji 2-13",,悪い,わるい,,warui,zły,,
503,WORD,WORD_NOUN,,HIRAGANA,Genki 2-13,,言葉,ことば,,kotoba,"słowo
język
mowa",,
504,WORD,WORD_NOUN,,HIRAGANA,"Genki kanji 1-10
Genki 2-16",,道,みち,,michi,"droga
kierunek
wskazówka",,
505,WORD,WORD_NOUN,,HIRAGANA,Genki 2-16,,-,ごみ,,gomi,śmieci,,
506,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-6
Genki 1-7
Genki 2-13",,-,おじいさん,,ojiisan,"dziadek
starszy mężczyzna","spoza swojej rodziny lub własna rodzina, nieformalnie",
507,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-6
Genki 2-14",,-,おばさん,,obasan,"ciocia
kobieta w średnim wieku",,
508,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-6
Genki 2-14",,-,おじさん,,ojisan,"wujek
mężczyzna w średnim wieku",,
509,WORD,WORD_ADJECTIVE_I,,HIRAGANA,"Genki 1-6
Genki 1-7",,頭がいい,あたまがいい,,atama ga ii,mądry,,
510,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-6,,頭が悪い,あたまがわるい,,atama ga warui,głupi,,
511,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,まっすぐ行く,まっすぐいく,,massugu iku,iść prosto,,
512,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,右に曲がる,みぎにまがる,,migi ni magaru,skręcić w prawo,,
513,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,左に曲がる,ひだりにまがる,,hidari ni magaru,skręcić w lewo,,
514,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,一つ目の信号を右に曲がる,ひとつめのしんごうをみぎにまがる,,hitotsu me no shingou o migi ni magaru,skręcić w prawo na pierwszych światłach,,
515,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,二つ目の角を左に曲がる,ふたつめのかどをひだりにまがる,,futatsu me no kado o hidari ni magaru,skręcić w lewo na drugim skrzyżowaniu,,
516,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,道を渡る,みちをわたる,,michi o wataru,przez ulicę,,
517,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,道の左側,みちのひだりかわ,,michi no hidari kawa,lewo strona ulicy,,
518,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-6,,道の右側,みちのみぎかわ,,michi no migi kawa,prawa strona ulicy,,
519,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,一人,ひとり,,hitori,jeden człowiek,liczenie ludzi,
520,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,二人,ふたり,,futari,dwoje ludzi,liczenie ludzi,
521,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,"Genki 1-7
Genki kanji 1-4",,三人,さんにん,,sannin,troje ludzi,liczenie ludzi,
522,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,四人,よにん,,yonin,czworo ludzi,liczenie ludzi,
523,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,五人,ごにん,,gonin,pięcioro ludzi,liczenie ludzi,
524,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,六人,ろくにん,,rokunin,sześcioro ludzi,liczenie ludzi,
525,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,七人,"しちにん
ななにん",,"shichinin
nananin",siedmioro ludzi,liczenie ludzi,
526,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,八人,はちにん,,hachinin,ośmioro ludzi,liczenie ludzi,
527,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,九人,きゅうにん,,kyuunin,dziewięcioro ludzi,liczenie ludzi,
528,WORD,WORD_PEOPLE_NUMBER,,HIRAGANA,Genki 1-7,,十人,じゅうにん,,juunin,dziesięcioro ludzi,liczenie ludzi,
529,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,髪,かみ,,kami,włosy,,
530,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,鼻,はな,,hana,nos,,
531,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-6",,口,くち,,kuchi,usta,,
532,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,指,ゆび,,yubi,palce,,
533,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,首,くび,,kubi,szyja,,
534,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-11
Genki dodatkowe 2-15",,手,て,,te,"dłoń
ręka",,
535,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,頭,あたま,,atama,głowa,,
536,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,背中,せなか,,senaka,plecy,,
537,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,-,おしり,,oshiri,pośladek,,
538,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,肩,かた,,kata,ramię,,
539,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,胸,むね,,mune,klatka piersiowa,,
540,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki 1-12",,お腹,おなか,,onaka,brzuch,,
541,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki 1-12
Genki kanji 2-15",,足,あし,,ashi,"noga
stopa",,
542,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,弟さん,おとうとさん,,otoutosan,brat,spoza swojej rodziny,
543,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,妹さん,いもうとさん,,imoutosan,siostra,spoza swojej rodziny,
544,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki 2-14
Genki kanji 2-17",,ご主人,ごしゅじん,,goshujin,mąż,spoza swojej rodziny,
545,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki 2-14",,奥さん,おくさん,,okusan,żona,spoza swojej rodziny,
546,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki 2-19",,お子さん,おこさん,,okosan,dziecko,"spoza swojej rodziny, uprzejmie, grzecznie",
547,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki 2-14
Genki kanji 2-19",,兄,あに,,ani,starszy brat,"własna rodzina, formalnie",
548,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 2-19",,姉,あね,,ane,starsza siostra,"własna rodzina, formalnie",
549,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,主人,しゅじん,,shujin,"mąż
właściciel","własna rodzina, formalnie",
550,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,夫,おっと,,otto,mąż,"własna rodzina, formalnie",
551,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,家内,かない,,kanai,żona,"własna rodzina, formalnie",
552,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,妻,つま,,tsuma,żona,"własna rodzina, formalnie",
553,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,祖父,そふ,,sofu,dziadek,"własna rodzina, formalnie",
554,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,祖母,そぼ,,sobo,babcia,"własna rodzina, formalnie",
555,WORD,WORD_NOUN,,HIRAGANA,Inne,,うちの子,うちのこ,,uchi no ko,dziecko,własna rodzina,
556,WORD,WORD_NOUN,,HIRAGANA,Inne,,銀行員,ぎんこういん,,ginkouin,pracownik banku,,
557,WORD,UNKNOWN,,HIRAGANA,Inne,,員,いん,,in,... jakaś organizacja,,
558,WORD,UNKNOWN,,HIRAGANA,Inne,,-,しょうきょう,,shoukyou,sytuacja,,
559,WORD,WORD_NOUN,,HIRAGANA,Genki kanji 2-19,,兄妹,きょうだい,,kyoudai,rodzeństwo,,
560,WORD,WORD_NOUN,,KATAKANA,Genki 1-7,,-,アパート,,apaato,mieszkanie,,
561,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-11",,歌,うた,,uta,piosenka,,
562,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-5",,男の人,おとこのひと,,otoko no hito,mężczyzna,,
563,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-5",,女の人,おんなのひと,,onna no hito,kobieta,,
564,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-7",,会社,かいしゃ,,kaisha,firma,,
565,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-9
Genki kanji 2-14",,家族,かぞく,,kazoku,rodzina,,
566,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-6",,国,くに,,kuni,kraj,,
567,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-8",,車,くるま,,kuruma,samochód,,
568,WORD,WORD_NOUN,,KATAKANA,Genki 1-7,,-,コンビニ,,konbini,kombini,,
569,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-7
Genki kanji 1-5
Genki kanji 2-18",,食堂,しょくどう,,shokudou,"stołówka
jadalnia",,
570,WORD,WORD_NOUN,,KATAKANA,Genki 1-7,,-,ティシェツ,,tishetsu,t-shirt,,
571,WORD,WORD_NOUN,,HIRAGANA,Genki 1-7,,眼鏡,めがね,,megane,okulary,,
572,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-7,,-,かっこいい,,kakko ii,dobrze wyglądający,,
573,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-7,,可愛い,かわいい,,kawaii,milutki,,
574,WORD,UNKNOWN,,HIRAGANA,Genki 1-7,,背,せ,,se,wzrost,,
575,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-7,,背が高い,せがたかい,,se ga takai,wysoki,,
576,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-7,,背が低い,せがひくい,,se ga hikui,niski,,
577,WORD,WORD_ADJECTIVE_I,,HIRAGANA,"Genki 1-7
Genki kanji 1-10",,長い,ながい,,nagai,długi,,
578,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-7,,速い,はやい,,hayai,szybki,,
579,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-7,,短い,みじかい,,mijikai,krótki,,
580,WORD,WORD_ADJECTIVE_NA,,HIRAGANA,"Genki 1-7
Genki kanji 2-14",,親切,しんせつ,,shinsetsu,miły,,
581,WORD,WORD_ADJECTIVE_NA,,HIRAGANA,Genki 1-7,,便利,べんり,,benri,"przydatny
wygodny
pożyteczny
łatwy",,
582,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-7
Genki kanji 1-11",,歌う,うたう,,utau,śpiewać,,
583,WORD,WORD_VERB_U,,HIRAGANA,Genki 1-7,,-,かぶる,,kaburu,"zakładać
nosić","ubranie, na głowę, na głowie",
584,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-7
Genki kanji 1-9",,知る,しる,,shiru,wiedzieć,,
585,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-7,,知っています,しっています,,shitte imasu,wiem,,
586,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-7,,知りません,しりません,,shirimasen,nie wiedzieć,~masen,
587,WORD,WORD_VERB_U,VERB_INTRANSITIVITY,HIRAGANA,"Genki 1-7
Genki kanji 1-10",に,住む,すむ,ni,sumu,"mieszkać
żyć",,
588,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-7,に,住んでいます,すんでいます,ni,sunde imasu,mieszkać,,
589,WORD,WORD_VERB_U,,HIRAGANA,Genki 1-7,,-,はく,,haku,"zakładać
nosić","ubranie, poniżej pasa",
590,WORD,WORD_VERB_U,VERB_INTRANSITIVITY,HIRAGANA,Genki 1-7,,太る,ふとる,,futoru,"zyskiwać na wadze
grubieć
tyć",,
591,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-7,,太っています,ふとっています,,futotte imasu,być grubym,,
592,WORD,WORD_VERB_RU,,HIRAGANA,Genki 1-7,,-,めがねをかける,,megane o kakeru,zakładać okulary,,
593,WORD,WORD_VERB_RU,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-7
Genki kanji 2-13",,着る,きる,,kiru,"zakładać
nosić","ubranie, powyżej pasa",
594,WORD,WORD_VERB_RU,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-7
Genki 1-11",に,勤める,つとめる,ni,tsutomeru,"pracować dla
być zatrudnionym",niefizycznie,
595,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-7,に,勤めています,つとめています,ni,tsutomete imasu,pracować dla,,
596,WORD,WORD_VERB_RU,,HIRAGANA,Genki 1-7,,-,やせる,,yaseru,tracić na wadze,,
597,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-7,,-,やせています,,yasete imasu,być chudym,,
598,WORD,WORD_VERB_IRREGULAR,,HIRAGANA,"Genki 1-7
Genki kanji 2-17",を,結婚する,けっこんする,o,kekkon suru,żenić się,,
599,WORD,UNKNOWN,,HIRAGANA,Genki 1-7,,-,が,,ga,ale,używane w tym samym zdaniu,
600,WORD,UNKNOWN,,HIRAGANA,"Genki 1-7
Genki 1-8",,何も,なにも,,nanimo,nic,nani [partykuła] mo + czasownik w formie negatywnej,
601,WORD,UNKNOWN,,HIRAGANA,Genki 1-7,,人,にん,,nin,ludzi,liczenie,
602,WORD,UNKNOWN,,HIRAGANA,"Genki 1-7
Genki kanji 1-12",,別に,べつに,,betsuni,nieszczególnie,+ czasownik w formie negatywnej,
603,WORD,UNKNOWN,,HIRAGANA,Genki 1-7,,-,もちろん,,mochiron,oczywiście,,
604,WORD,UNKNOWN,,HIRAGANA,Genki 1-7,,-,よかったら,,yokattara,jeśli chcesz,,
605,WORD,WORD_VERB_U,,HIRAGANA,"Genki 1-8
Genki kanji 1-8",,言う,いう,,iu,mówić,,
606,WORD,WORD_NOUN,,HIRAGANA,Inne,,箸置,はしおき,,hashioki,miejsce na pałeczki,,
607,WORD,WORD_VERB_U,,HIRAGANA,Inne,,置く,おく,,oku,"kłaść
umieszczać
zostawiać",,
608,WORD,WORD_NOUN,,HIRAGANA,Genki 2-14,,お皿,おさら,,osara,talerz,,
609,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,Inne,を,渡す,わたす,o,watasu,"dawać
wręczać
przekazywać
przenosić przez",,
610,WORD,WORD_NOUN,,HIRAGANA,Inne,,故郷,ふるさと,,furusato,miasto rodzinne,,
611,WORD,WORD_ADJECTIVE_I,,HIRAGANA,"Genki 1-9
Genki kanji 1-9",,白い,しろい,,shiroi,biały,,
612,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-9,,黒い,くろい,,kuroi,czarny,,
613,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-9,,黄色い,きいろい,,kiiroi,żółty,,
614,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-9
Genki kanji 1-12",,色,いろ,,iro,kolor,,
615,WORD,UNKNOWN,,HIRAGANA_KATAKANA,Genki 1-9,,ピンク色の,ピンクいろの,,pinku iro no,różowy,,
616,WORD,UNKNOWN,,HIRAGANA,Genki 1-9,,お茶色の,おちゃいろの,,ocha iro no,kolor herbaciany,,
617,WORD,WORD_ADJECTIVE_NA,,HIRAGANA,"Genki 1-9
Genki dodatkowe 2-15",,緑,みどり,,midori,zielony,,
618,WORD,WORD_NOUN,,KATAKANA,Genki 2-18,,-,スカート,,sukaato,spódnica,,
619,WORD,WORD_NOUN,,KATAKANA,Inne,,-,ズボン,,zubon,spodnie,,
620,WORD,WORD_NOUN,,KATAKANA,Genki 1-10,,-,シャツ,,shatsu,koszula,,
621,WORD,WORD_NOUN,,KATAKANA,Genki 2-13,,-,セーター,,seetaa,sweter,,
622,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-8
Genki kanji 1-9",,雨,あめ,,ame,deszcz,,
623,WORD,WORD_NOUN,,KATAKANA,Genki 1-8,,-,カメラ,,kamera,aparat fotograficzny,,
624,WORD,UNKNOWN,,KATAKANA,Genki 1-8,,-,カラオケ,,karaoke,karaoke,,
625,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-8
Genki kanji 2-13",,空気,くうき,,kuuki,powietrze,,
626,WORD,UNKNOWN,,HIRAGANA,"Genki 1-8
Genki kanji 1-10",,今朝,けさ,,kesa,dzisiejszy poranek,,
627,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,今月,こんげつ,,kongetsu,aktualny miesiąc,,
628,WORD,WORD_NOUN,,KATAKANA,Genki 1-8,,-,ディスコ,,disuko,disco,,
629,WORD,WORD_NOUN,,HIRAGANA,Genki 1-8,,天気予報,てんきよほう,,tenkiyohou,prognoza pogody,,
630,WORD,WORD_NOUN,,HIRAGANA,Genki 1-8,,所,ところ,,tokoro,"miejsce
lokalizacja",,
631,WORD,WORD_NOUN,,KATAKANA,Genki 1-8,,-,トマト,,tomato,pomidor,,
632,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-8
Genki kanji 2-15",,夏,なつ,,natsu,lato,,
633,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,何か,なにか,,nanika,coś,nanika [partykuła],
634,WORD,WORD_NOUN,,KATAKANA,Genki 1-8,,-,パーティー,,paatii,party,,
635,WORD,WORD_NOUN,,KATAKANA,Genki 1-8,,-,バーベキュー,,baabekyuu,grill,,
636,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-8
Genki kanji 2-19",,冬,ふゆ,,fuyu,zima,,
637,WORD,UNKNOWN,,KATAKANA,Genki 1-8,,-,ホームステイ,,hoomusutei,"pozostać w domu
żyć ze swoją lokalną rodziną",,
638,WORD,UNKNOWN,,HIRAGANA,"Genki 1-8
Genki kanji 1-7
Genki kanji 2-16",,毎週,まいしゅう,,maishuu,w każdym tygodniu,,
639,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,来月,らいげつ,,raigetsu,następny miesiąc,,
640,WORD,WORD_ADJECTIVE_NA,,HIRAGANA,"Genki 1-8
Genki kanji 1-4
Genki kanji 1-11",が,上手,じょうず,ga,jouzu,dobry w,,
641,WORD,WORD_ADJECTIVE_NA,,HIRAGANA,"Genki 1-8
Genki kanji 1-4",が,下手,へた,ga,heta,słaby w,,
642,WORD,WORD_ADJECTIVE_NA,,HIRAGANA,"Genki 1-8
Genki kanji 1-9
Genki kanji 1-11",,有名,ゆうめい,,yuumei,sławny,,
643,WORD,WORD_VERB_U,,HIRAGANA,Genki 1-8,,雨が降る,あめがふる,,ame ga furu,pada deszcz,,
644,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,Genki 1-8,,洗う,あらう,,arau,"myć
badać
sondować",,
645,WORD,WORD_VERB_U,,HIRAGANA,"Genki 1-4
Genki 1-8",が,-,いる,ga,iru,potrzebować,,
646,WORD,WORD_VERB_U,,HIRAGANA,Genki 1-8,に,遅くなる,おそくなる,ni,osoku naru,być spóźniony,na,
647,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-8
Genki kanji 1-8",,思う,おもう,,omou,myśleć,"„myśleć w sercu”, mieć coś na myśli",
648,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-8
Genki kanji 2-14",,切る,きる,,kiru,ciąć,,
649,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-8
Genki kanji 1-8",,作る,つくる,,tsukuru,tworzyć,,
650,WORD,WORD_VERB_U,,HIRAGANA,Genki 1-8,,持っていく,もっていく,,motte iku,brać,coś,
651,WORD,WORD_VERB_RU,,HIRAGANA,Genki 1-8,を,じろじろ見る,じろじろみる,o,jirojiro miru,spojrzeć,,
652,WORD,WORD_VERB_RU,VERB_TRANSITIVITY,HIRAGANA,"Genki 1-8
Genki kanji 2-16",を,始める,はじめる,o,hajimeru,"zaczynać
rozpoczynać",,
653,WORD,WORD_VERB_IRREGULAR,,HIRAGANA,"Genki 1-8
Genki kanji 2-15",を,運転する,うんてんする,o,unten suru,prowadzić,pojazd,
654,WORD,WORD_VERB_IRREGULAR,,HIRAGANA,Genki 1-8,,洗濯する,せんたくする,,sentaku suru,robić pranie,,
655,WORD,WORD_VERB_IRREGULAR,,HIRAGANA,Genki 1-8,,掃除する,そうじする,,souji suru,czyścić,,
656,WORD,WORD_VERB_IRREGULAR,,HIRAGANA,Genki 1-8,,料理する,りょうりする,,ryouri suru,gotować,,
657,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,ううん,,uun,nie,potocznie,
658,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,うん,,un,tak,potocznie,
659,WORD,WORD_EXPRESSION,,HIRAGANA,Genki 1-8,,乾杯,かんぱい,,kanpai,na zdrowie,"toast, dosł. osuszanie szklanki",
660,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,残念,ざんねん,,zannen,"trudno
szkoda",... desu ne,
661,WORD,UNKNOWN,,HIRAGANA,"Genki 1-8
Genki 1-9
Genki 2-19",,-,まだ,,mada,jeszcze nie,+ czasownik w formie te negatywnej,
662,WORD,UNKNOWN,,HIRAGANA,"Genki 1-8
Genki 1-9",,皆,みんな,,minna,wszyscy,,
663,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,だれか,,dareka,ktoś,"dareka [partykuła], do osób",
664,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,どれか,,doreka,któryś,"doreka [partykuła], który",
665,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,どこか,,dokoka,gdzieś,"dokoka [partykuła], do miejsc",
666,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,だれも,,daremo,nikt,"dare [partykuła] mo + czasownik w formie negatywnej, do osób",
667,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,どれも,,doremo,żaden,"dore [partykuła] mo + czasownik w formie negatywnej, który",
668,WORD,UNKNOWN,,HIRAGANA,Genki 1-8,,-,どこも,,dokomo,nigdzie,"doko [partykuła] mo + czasownik w formie negatywnej, do miejsc",
669,WORD,UNKNOWN,,HIRAGANA,"Genki dodatkowe 1-8
Genki 2-15",,-,について,,nitsuite,"o ...
odnośnie ...",czegoś,
670,WORD,UNKNOWN,,HIRAGANA,Genki dodatkowe 1-8,,-,いつか,,itsuka,któregoś dnia,czas,
671,WORD,WORD_VERB_RU,,HIRAGANA,Genki dodatkowe 1-8,,疲れている,つかれている,,tsukarete iru,być zmęczony,,
672,WORD,UNKNOWN,,HIRAGANA,"Genki dodatkowe 1-8
Genki 2-18",,-,まず,,mazu,pierwszy,,
673,WORD,WORD_VERB_RU,VERB_INTRANSITIVITY,HIRAGANA,Genki dodatkowe 1-8,,答える,こたえる,,kotaeru,odpowiadać,,
674,WORD,UNKNOWN,,HIRAGANA,Genki dodatkowe 1-8,,次に,つぎに,,tsugini,drugi,,
675,WORD,UNKNOWN,,HIRAGANA,"Genki dodatkowe 1-8
Genki kanji 1-9",,最後に,さいごに,,saigoni,ostatni,,
676,WORD,WORD_NOUN,,HIRAGANA,Genki 1-9,,いい子,いいこ,,iiko,dobre dziecko,,
677,WORD,WORD_NOUN,,HIRAGANA,Genki 1-9,,お弁当,おべんとう,,obentou,pudełko na jedzenie,,
678,WORD,WORD_NOUN,,HIRAGANA,Genki 1-9,,温泉,おんせん,,onsen,gorące źródło,,
679,WORD,WORD_NOUN,,HIRAGANA,Genki 1-9,,-,かぶき,,kabuki,Kabuki,tradycyjny Japoński teatr,
680,WORD,WORD_NOUN,,KATAKANA,Genki 1-9,,-,ギター,,gitaa,gitara,,
681,WORD,WORD_NOUN,,HIRAGANA,Genki 1-9,,薬,くすり,,kusuri,"lekarstwo
chemikalia
proch",,
682,WORD,WORD_VERB_U,,HIRAGANA,Genki 1-9,,薬を飲む,くすりをのむ,,kusuri o nomu,brać lekarstwo,,
683,WORD,WORD_NOUN,,KATAKANA,Genki 1-9,,-,コンセート,,konseeto,koncert,,
684,WORD,UNKNOWN,,HIRAGANA,"Genki 1-9
Genki kanji 1-12",,今度,こんど,,kondo,następnym razem,,
685,WORD,WORD_NOUN,SURU_VERB,HIRAGANA,"Genki 1-9
Genki kanji 1-7
Genki kanji 1-8",,作文,さくぶん,,sakubun,wypracowanie,,
686,WORD,WORD_NOUN,SURU_VERB,HIRAGANA,"Genki 1-9
Genki kanji 2-18",,試験,しけん,,shiken,egzamin,,
687,WORD,WORD_NOUN,,HIRAGANA,"Genki 1-9
Genki kanji 1-8",,新幹線,しんかんせん,,shinkansen,shinkansen,szybka kolej,
688,WORD,WORD_NOUN,,KATAKANA,Genki 1-9,,-,スキー,,sukii,narty,,
689,WORD,WORD_NOUN,,HIRAGANA,Genki 1-9,,先月,せんげつ,,sengetsu,zeszły miesiąc,,
690,WORD,WORD_NOUN,,HIRAGANA,Genki 1-9,,単語,たんご,,tango,słownictwo,,
691,WORD,WORD_NOUN,,KATAKANA,Genki 1-9,,-,ピアノ,,piano,pianino,,
692,WORD,WORD_ADJECTIVE_I,,HIRAGANA,Genki 1-9,,寂しい,さびしい,,sabishii,samotny,,
693,WORD,WORD_ADJECTIVE_NA,,HIRAGANA,Genki 1-9,,意地悪,いじわる,,ijiwaru,złośliwy,,
694,WORD,WORD_VERB_U,VERB_INTRANSITIVITY,HIRAGANA,Genki 1-9,,踊る,おどる,,odoru,tańczyć,,
695,WORD,WORD_VERB_U,VERB_INTRANSITIVITY,HIRAGANA,"Genki 1-9
Genki kanji 2-18",が,終わる,おわる,ga,owaru,kończyć się,,
696,WORD,WORD_VERB_U,,HIRAGANA,Genki 1-9,,人気がある,にんきがある,,ninki ga aru,być popularny,,
697,WORD,WORD_VERB_U,VERB_INTRANSITIVITY,HIRAGANA,"Genki 1-9
Genki kanji 2-16",が,始まる,はじまる,ga,hajimaru,"zaczynać się
rozpoczynać się",coś,
698,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,Genki 1-9,,弾く,ひく,,hiku,grać,"np. instrument klawiszowy, gitara, skrzypce i etc",
699,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,Genki 1-9,,敲く,たたく,,tataku,grać,na bębnie,
700,WORD,WORD_VERB_U,VERB_TRANSITIVITY,HIRAGANA,Genki 1-9,,吹く,ふく,,fuku,grać,instrument dmuchany,
701,WORD,WORD_VERB_U,,HIRAGANA,"Genki 1-9
Genki 2-14",を,-,もらう,o,morau,"dostać
otrzymać","coś, osoba ni rzecz",
702,WORD,WORD_VERB_RU,VERB_TRANSITIVITY,HIRAGANA,Genki 1-9,,覚える,おぼえる,,oboeru,"zapamiętać
uczyć się",,
703,WORD,WORD_VERB_RU,VERB_INTRANSITIVITY,HIRAGANA,"Genki 1-9
Genki 2-18",に,出る,でる,ni,deru,pojawić się,,
704,WORD,WORD_VERB_RU,VERB_INTRANSITIVITY,HIRAGANA,"Genki 1-9
Genki 2-18
Genki kanji 1-6",を,出る,でる,o,deru,wychodzić z,,
705,WORD,WORD_VERB_IRREGULAR,,HIRAGANA,Genki 1-9,,運動する,うんどうする,,undou suru,ćwiczyć,fizyczne,
706,WORD,WORD_VERB_IRREGULAR,,HIRAGANA,"Genki 1-9
Genki kanji 2-17",を,散歩する,さんぽする,o,sanpo suru,spacerować,~ o miejsce,
